Id,Name,OrderIndex,UpdatedDateTime,CreatedDateTime,IsDeleted,Remark,EdgeBandingColor,Color2020,PriorityFlag,PaintGoods,IsOrder,EPType
864,E54N,75543,2017-05-23 09:49:32.817,2014-08-20 16:05:54.233,0,4051BSPGCN,E54T,,,Y,1,2
865,E55T,75550,2017-05-23 09:48:38.487,2014-08-20 16:06:11.393,0,4052BSPGC,E55T,,,Y,1,2
866,E55Y,75551,2017-05-23 09:48:44.4,2014-08-20 16:06:23.11,0,4052BSPGCY,E55T,,,Y,1,2
867,E55N,75553,2017-05-23 09:49:01.11,2014-08-20 16:06:34.747,0,4052BSPGCN,E55T,,,Y,1,2
868,E57N,75571,2017-05-23 09:46:26.713,2014-08-26 08:14:25.463,0,201SP,E57T,,,Y,1,2
869,D59S,74591,2017-05-23 10:27:49.68,2014-08-26 11:39:18.05,0,4003GCS,D59,,,N,1,2
870,E45N,75453,2017-05-23 09:55:00.783,2014-08-28 14:54:22.927,0,4064SPGCN,E45T,,,Y,1,2
871,E58Y,75581,2017-05-23 09:46:05.903,2014-09-01 10:29:40.38,0,4076SPGCY,E58T,,,Y,1,2
872,E58T,75580,2017-05-23 09:45:59.72,2014-09-01 10:30:36.947,0,4076SPGC,E58T,,,Y,1,2
873,E59,75590,2017-05-23 09:45:53.217,2014-09-02 15:11:11.66,0,4094GC,E59,,,N,1,2
874,E60T,75600,2017-05-23 09:45:28.647,2014-09-02 17:32:46.94,0,4061SPGC,E60T,,,Y,1,2
875,E60Y,75601,2017-05-23 09:45:34.51,2014-09-02 17:33:01.74,0,4061SPGCY,E60T,,,Y,1,2
876,E60N,75602,2017-05-23 09:45:41.553,2014-09-02 17:33:15.203,0,4061SPGCN,E60T,,,Y,1,2
877,E60J,75603,2017-05-23 09:45:47.23,2014-09-02 17:33:30.73,0,4061SPGCJ,E60T,,,Y,1,2
878,E61,75610,2017-05-23 09:45:20.777,2014-09-03 15:50:43.67,0,S056,,,,N,1,3
879,C85D,73852,2017-05-31 11:40:35.387,2014-09-04 11:09:13.433,0,3153GCD,C85,,,N,1,2
880,E45Y,75451,2017-05-23 09:54:49.573,2014-09-12 08:12:22.403,0,4064SPGCY,E45T,,,Y,1,2
881,E62,75620,2017-05-23 09:45:05.26,2014-09-13 09:01:51.03,0,4096GC,E62,,,N,1,2
882,E63T,75630,2017-05-23 09:44:35.587,2014-09-13 09:02:11.73,0,4077SPGC-1,E63T,,,Y,1,2
883,E62S,75621,2017-05-23 09:45:10.7,2014-09-13 16:19:54.393,0,4096GCS,E62,,,N,1,2
884,E63Y,75631,2017-05-23 09:44:48.073,2014-09-13 16:20:58.14,0,4077SPGC-1Y,E63T,,,Y,1,2
885,E63A,75632,2017-05-23 09:44:53.703,2014-09-13 16:21:50.55,0,4077SPGC-1A,E63T,,,Y,1,2
886,D75D,74752,2017-05-23 10:24:38.387,2014-09-15 17:51:31.44,0,3185GCD,D75,,,N,1,2
887,902G,9022,2017-06-01 10:08:15.0,2014-09-16 10:56:28.38,1,Å¯°×É«(¸ßÃÜ¶È),903,,,N,1,2
888,E16S,75161,2017-05-23 10:08:40.847,2014-09-17 10:02:45.477,0,4042GCS,E16,,,N,1,2
889,E63N,75633,2017-05-23 09:44:59.08,2014-09-18 10:50:20.35,0,4077SPGC-1N,E63T,,,Y,1,2
890,E45A,75452,2017-05-23 09:54:55.1,2014-09-25 17:50:26.047,0,4064SPGCA,E45T,,,Y,1,2
891,E64Q,75640,2017-05-23 09:43:50.71,2014-09-29 11:45:36.09,0,YQ4034F,,,,Y,1,2
892,E65,75650,2017-05-23 09:41:38.17,2014-10-15 10:41:44.837,0,S048,,,,N,1,3
893,D32Y,74322,2017-05-27 11:46:09.73,2014-10-15 11:01:51.52,0,2132GCY(MX),,,,N,1,2
894,C01Y,401,2014-10-15 11:36:52.0,2014-10-15 11:03:56.263,1,2130GCY(MX),,,,N,1,
895,B99Y,72992,2017-05-31 16:59:45.867,2014-10-15 15:47:01.607,0,2130GCY(MX),B99,,,N,1,2
896,E66,75660,2017-05-23 09:41:16.657,2014-10-16 14:26:16.477,0,4100GC,E66,,,N,1,2
897,E66S,75661,2017-05-23 09:41:21.52,2014-10-16 14:26:49.12,0,4100GCS,E66,,,N,1,2
898,E66D,75662,2017-05-23 09:41:26.56,2014-10-17 09:48:10.08,0,4100GCD,E66,,,N,1,2
899,A27N,71273,2017-05-31 17:52:12.297,2014-10-17 11:54:54.997,0,91100N,A27,,,N,1,2
900,A27D,71272,2017-05-31 17:52:07.04,2014-10-17 11:55:42.51,0,91100D,A27,,,N,1,2
901,C67S,73671,2017-05-31 11:50:24.17,2014-10-17 11:58:00.147,0,3086GCS,C67,,,N,1,2
902,E67,75670,2017-05-23 09:40:56.487,2014-10-17 17:27:38.89,0,4104GC,E67,,,N,1,2
903,E68T,75680,2017-05-23 09:40:18.137,2014-10-17 17:29:14.45,0,4081SPGC-1,E68T,,,Y,1,2
904,E54Y,454,2014-10-18 08:13:59.0,2014-10-18 08:12:01.677,1,4051BSPGCY,E54T,,,Y,1,
905,E67S,75671,2017-05-23 09:41:02.893,2014-10-18 14:51:39.697,0,4104GCS,E67,,,N,1,2
906,E67J,75672,2017-05-23 09:41:09.55,2014-10-20 10:58:41.47,0,4104GCJ,E67,,,N,1,2
907,E68Y,75681,2017-05-23 09:40:22.383,2014-10-20 10:59:35.197,0,4081SPGC-1Y,E68T,,,Y,1,2
908,E68N,75682,2017-05-23 09:40:31.127,2014-10-20 11:00:30.96,0,4081SPGC-1N,E68T,,,Y,1,2
909,E68JT,75683,2017-05-23 09:40:35.473,2014-10-20 11:01:41.05,0,4081SPGC-1JT,E68T,,,Y,1,2
910,E68JY,75684,2017-05-23 09:40:41.367,2014-10-20 11:03:38.687,0,4081SPGC-1JY,E68T,,,Y,1,2
911,E68JN,75685,2017-05-23 09:40:47.893,2014-10-20 11:04:38.933,0,4081SPGC-1JN,E68T,,,N,1,2
912,E69T,75690,2017-05-23 09:39:40.263,2014-10-20 11:05:45.917,0,4081SPGC-1T(ºáÎÆ),E69T,,,Y,1,2
913,E69Y,75691,2017-05-23 09:39:45.7,2014-10-20 11:06:47.527,0,4081SPGC-1Y(ºáÎÆ),E69T,,,Y,1,2
914,E70,75700,2017-05-23 09:39:20.527,2014-10-20 15:23:27.927,0,4103GC-5,E70,,,N,1,2
915,E70S,75701,2017-05-23 09:39:26.18,2014-10-20 15:23:43.153,0,4103GC-5S,E70,,,N,1,2
916,E71,75710,2017-05-23 09:39:07.81,2014-10-20 15:27:12.597,0,4103GC,E71,,,N,1,2
917,E71S,75711,2017-05-23 09:39:13.563,2014-10-20 15:27:31.493,0,4103GCS,E71,,,N,1,2
918,E70,570,2014-10-22 10:12:04.0,2014-10-20 17:29:26.68,1,4103GC-5,E70,,,N,1,
919,E70S,570,2014-10-22 10:12:09.0,2014-10-20 17:29:46.733,1,4103GC-5S,E70,,,N,1,
920,E70G,75702,2017-05-23 09:39:31.927,2014-10-20 17:30:15.053,0,4103GC-5G,E70,,,N,1,2
921,E72T,75720,2017-05-23 09:38:49.497,2014-10-25 08:41:55.037,0,4082SPGC,E72T,,,Y,1,2
922,E73T,75730,2017-05-23 09:38:25.09,2014-10-25 08:43:19.003,0,4083SPGC,E73T,,,Y,1,2
923,E74T,75740,2017-05-23 09:38:08.7,2014-10-25 08:44:29.48,0,4084SPGC,E74T,,,Y,1,2
924,E75Q,75750,2017-05-23 09:38:02.667,2014-10-25 08:45:27.47,0,YQ4038,,,,Y,1,2
925,E72Y,75721,2017-05-23 09:38:54.87,2014-10-27 11:53:48.27,0,4082SPGCY,E72T,,,Y,1,2
926,E73Y,75731,2017-05-23 09:38:30.683,2014-10-27 11:54:25.993,0,4083SPGCY,E73T,,,Y,1,2
927,E74Y,75741,2017-05-23 09:38:15.617,2014-10-27 11:55:02.54,0,4084SPGCY,E74T,,,Y,1,2
928,E72N,75722,2017-05-23 09:39:00.58,2014-10-27 11:56:33.543,0,4082SPGCN,E72T,,,Y,1,2
929,000,70000,2017-06-01 14:26:34.587,2014-10-27 17:48:12.017,0,ÓàÁÏ»¨É«,000,,,N,1,2
930,C92D,73922,2017-05-31 11:38:37.883,2014-10-29 08:10:15.77,0,2121GCD,C92,,,N,1,2
931,E68Y,468,2014-10-29 14:08:08.0,2014-10-29 08:11:36.437,1,4081SPGC-1Y,E68T,,,Y,1,
932,E73N,75732,2017-05-23 09:38:35.67,2014-10-29 08:53:06.307,0,4083SPGCN,E73T,,,Y,1,2
933,D99N,74992,2017-05-23 10:12:49.62,2014-11-02 15:03:44.69,0,2052GC,D99,,,N,1,2
934,E76T,75760,2017-05-23 09:37:38.207,2014-11-07 17:45:09.24,0,4090SPGC,E76T,,,Y,1,2
935,E77,75770,2017-05-23 09:37:26.303,2014-11-07 17:45:54.34,0,4107GC,E77,,,N,1,2
936,E77S,75771,2017-05-23 09:37:31.423,2014-11-07 17:58:13.343,0,4107GC,E77,,,N,1,2
937,E78T,75780,2017-05-23 09:37:00.473,2014-11-08 10:30:25.83,0,4087-1SPGC,E78T,,,Y,1,2
938,E76JT,75763,2017-05-23 09:37:56.013,2014-11-10 11:23:38.02,0,4090SPGCJT,E76T,,,Y,1,2
939,E76Y,75761,2017-05-23 09:37:45.4,2014-11-10 11:24:31.933,0,4090SPGCY,E76T,,,Y,1,2
940,E78ST,75781,2017-05-23 09:37:09.633,2014-11-11 08:08:47.663,0,4087-1SPGCST,E78T,,,Y,1,2
941,E78SY,75782,2017-05-23 09:37:15.027,2014-11-11 08:10:06.44,0,4087-1SPGCSY,E78T,,,Y,1,2
942,E78N,75783,2017-05-23 09:37:20.85,2014-11-11 08:11:09.087,0,E78N,E78T,,,Y,1,2
943,202N,13,2014-11-14 09:37:26.0,2014-11-14 09:27:18.987,1,Ó£ÌÒºì,202,,,N,1,
944,A78S,71781,2017-05-31 17:39:10.04,2014-11-15 16:23:00.14,0,40145-BS,A78,,,N,1,2
945,E79,75790,2017-05-23 09:36:46.22,2014-11-18 14:07:07.8,0,4016GC-1,E79,,,N,1,2
946,E79S,75791,2017-05-23 09:36:52.393,2014-11-18 14:07:45.213,0,4016GC-1S,E79,,,N,1,2
947,E80Q,75800,2017-05-23 09:36:31.11,2014-11-19 14:34:58.507,0,YQ4046,,,,Y,1,2
948,E81T,75810,2017-05-23 09:35:52.603,2014-11-19 14:36:05.463,0,4088SPGC,E81T,,,Y,1,2
949,E81JT,75813,2017-05-23 09:36:15.987,2014-11-19 20:18:03.38,0,4088SPGCJT,E81T,,,Y,1,2
950,E81JY,75814,2017-05-23 09:36:20.717,2014-11-19 20:18:41.327,0,4088SPGCJY,E81T,,,Y,1,2
951,E81N,75812,2017-05-23 09:36:10.933,2014-11-19 20:19:27.323,0,4088SPGCN,E81T,,,Y,1,2
952,E80JQ,75801,2017-05-23 09:36:37.437,2014-11-19 20:20:07.553,0,YQ4046J,,,,Y,1,2
953,903G,9032,2017-06-01 14:20:08.71,2014-11-20 11:53:37.387,0,Å¯°×Ë¨Ä¾,903,,,N,1,2
954,E69N,75692,2017-05-23 09:39:55.45,2014-11-26 10:38:29.963,0,4081SPGC-1N(ºáÎÆ),E69T,,,Y,1,2
955,E69JT,75693,2017-05-23 09:40:00.223,2014-11-26 10:39:58.353,0,4081SPGC-1JT(ºáÎÆ),E69T,,,Y,1,2
956,E69JY,75694,2017-05-23 09:40:05.067,2014-11-26 10:41:30.83,0,4081SPGC-1JY(ºáÎÆ),E69T,,,Y,1,2
957,E82,75820,2017-05-23 09:35:09.31,2014-11-28 17:38:04.863,0,4108GC,E82,,,N,1,2
958,E83T,75830,2017-05-23 09:34:55.07,2014-11-28 17:38:51.37,0,4093SPGC,E83T,,,Y,1,2
959,E84,75840,2017-05-23 09:34:46.567,2014-11-28 17:39:22.717,0,S060,,,,N,1,3
960,E82D,75823,2017-05-23 09:35:33.087,2014-12-01 15:59:56.413,0,4108GCD,E82,,,N,1,2
961,E82S,75821,2017-05-23 09:35:17.313,2014-12-01 16:01:38.243,0,4108GCS,E82,,,Y,1,2
962,E82Y,75822,2017-05-23 09:35:25.15,2014-12-01 16:07:39.613,0,4108GCY,E82,,,N,1,2
963,E82N,75824,2017-05-23 09:35:39.82,2014-12-01 16:08:24.393,0,4108GCN,E82,,,N,1,2
964,E83Y,75831,2017-05-23 09:35:00.627,2014-12-01 16:09:16.28,0,4093SPGCY,E83T,,,Y,1,2
965,C57G,73573,2017-05-31 14:44:04.623,2014-12-04 17:35:16.76,0,3091GC,C57,,,N,1,2
966,D12N,74121,2017-05-31 11:32:30.12,2014-12-06 17:06:29.023,0,218N,218,,,N,1,2
967,E32JT,75323,2017-05-23 10:01:36.4,2014-12-09 15:28:42.007,0,4063SPGCAJT,E32T,,,Y,1,2
968,E32JN,75324,2017-05-23 10:01:42.15,2014-12-09 15:30:41.08,0,4063SPGCAJN,E32T,,,Y,1,2
969,C47N,73472,2017-05-31 14:46:28.077,2014-12-09 16:35:21.967,0,716,716,,,N,1,2
970,E86T,75860,2017-05-23 09:34:11.41,2014-12-11 11:36:04.26,0,4063SPGCA(´óÐ¾°å),E32T,,,Y,1,2
971,E86Y,75861,2017-05-23 09:34:17.647,2014-12-11 11:38:04.627,0,4063SPGCAY(´óÐ¾°å),E32T,,,Y,1,2
972,B51N,72513,2017-05-31 17:22:52.16,2014-12-23 08:07:02.953,0,2032GCN(MX),B51,,,N,1,2
973,E85,75850,2017-05-23 09:34:33.88,2014-12-24 17:12:10.577,0,S059,,,,N,1,3
974,E87,75870,2017-05-23 09:34:05.93,2014-12-26 15:29:24.517,0,4114GC,E87,,,N,1,2
975,E88,75880,2017-05-23 09:33:55.103,2014-12-26 15:29:50.307,0,4117GC,E88,,,N,1,2
976,E50N,75503,2017-05-23 09:53:20.787,2015-01-12 10:22:21.0,0,4084GCN,E50,,,N,1,2
977,C29N,73293,2017-05-31 16:08:49.09,2015-01-15 16:09:15.61,0,3081GCN,C29,,,N,1,2
978,C78N,73781,2017-05-31 11:46:02.103,2015-01-16 11:56:19.433,0,201N(MA),201,,,N,1,2
979,E89,75890,2017-05-23 09:33:35.567,2015-01-19 14:36:36.05,0,4113-5GC,E89,,,N,1,2
980,E89S,75891,2017-05-23 09:33:41.48,2015-01-19 14:42:20.89,0,4113-5GCS,E89,,,N,1,2
981,E89Y,75892,2017-05-23 09:33:48.67,2015-01-20 14:53:55.9,0,4113-5GCY,E89,,,N,1,2
982,E90,75900,2017-05-23 09:33:29.597,2015-01-27 14:34:42.4,0,5008GC,E90,,,N,1,2
983,A71N,71713,2017-05-31 17:40:53.617,2015-02-02 11:15:57.777,0,2046GCN,A71,,,N,1,2
984,D11N,74112,2017-05-31 11:33:15.773,2015-02-06 17:05:18.907,0,3129GCN,D11,,,N,1,2
985,C78D,378,2015-02-10 10:49:36.0,2015-02-10 10:33:37.303,1,201D,C78,,,N,1,
986,E91T,75910,2017-05-23 09:33:02.663,2015-03-03 08:35:31.517,0,5012SPGC,E91T,,,Y,1,2
987,E91Y,75911,2017-05-23 09:33:10.1,2015-03-03 11:52:32.68,0,5012SPGCY,E91T,,,Y,1,2
988,E91N,75912,2017-05-23 09:33:15.647,2015-03-03 11:53:09.323,0,5012SPGCN,E91T,,,Y,1,2
989,E92,75920,2017-05-23 09:32:55.177,2015-03-04 11:52:51.06,0,3103-2GC,E92,,,N,1,2
990,E93,75930,2017-05-23 09:32:34.597,2015-03-04 11:54:07.63,0,4064GC,E93,,,N,1,2
991,E93S,75931,2017-05-23 09:32:41.947,2015-03-04 11:54:54.44,0,4064GCS,E93,,,N,1,2
992,E93N,75932,2017-05-23 09:32:49.1,2015-03-06 09:58:47.77,0,4064GC,E93,,,N,1,2
993,E94S,75941,2017-05-23 09:32:14.01,2015-03-23 16:16:21.08,0,5002GCS,E94,,,N,1,2
994,E94,75940,2017-05-23 09:32:09.183,2015-03-23 16:17:00.677,0,5002GC,E94,,,N,1,2
995,E95T,75950,2017-05-23 09:31:36.233,2015-03-23 16:17:42.973,0,5003-3SPGC,E95T,,,Y,1,2
996,E95ST,75952,2017-05-23 09:31:48.213,2015-03-23 16:21:17.357,0,5003-3SPGCS,E95T,,,Y,1,2
997,E94N,594,2015-03-26 14:34:22.0,2015-03-24 08:29:06.32,1,5002GCN,E94,,,N,1,
998,E96N,75962,2017-05-23 09:27:31.037,2015-03-24 08:41:45.363,0,5003GCN,E96,,,N,1,2
999,E96S,75961,2017-05-23 09:27:24.773,2015-03-24 08:42:13.833,0,5003GCS,E96,,,N,1,2
1000,E96,75960,2017-05-23 09:27:19.737,2015-03-24 08:42:35.907,0,5003GC,E96,,,N,1,2
1001,E97,75970,2017-05-23 09:26:52.613,2015-03-26 09:20:12.483,0,5017GC,E97,,,N,1,2
1002,E97S,75971,2017-05-23 09:26:59.577,2015-03-26 09:20:35.757,0,5017GCS,E97,,,N,1,2
1003,E95N,75954,2017-05-23 09:32:03.16,2015-03-26 09:52:15.49,0,5003-3SPGCN,E95T,,,Y,1,2
1004,E95Y,75951,2017-05-23 09:31:42.14,2015-03-26 09:52:47.413,0,5003-3SPGCY,E95T,,,Y,1,2
1005,E95SY,75953,2017-05-23 09:31:53.493,2015-03-26 09:53:18.273,0,5003-3SPGCSY,E95T,,,Y,1,2
1006,E94G,75942,2017-05-23 09:32:21.15,2015-03-26 10:16:14.477,0,5002GCG,E94,,,N,1,2
1007,E94N,75943,2017-05-23 09:32:26.177,2015-03-26 10:16:39.133,0,5002GCN,E94,,,N,1,2
1008,E98,75980,2017-05-23 09:24:01.943,2015-03-26 17:57:38.7,0,5016-1GC,E98,,,N,1,2
1009,E98S,75981,2017-05-23 09:24:06.96,2015-03-26 17:58:47.803,0,5016-1GCS,E98,,,N,1,2
1010,E99Q,75990,2017-05-23 09:23:55.207,2015-03-27 09:04:45.547,0,YQ5001,,,,Y,1,2
1011,F01Q,76010,2017-05-23 09:23:42.653,2015-03-27 09:05:17.92,0,YQ5002,,,,Y,1,2
1012,E97N,75973,2017-05-23 09:27:13.43,2015-03-27 09:06:30.027,0,5017GC,E97,,,N,1,2
1013,F02T,76020,2017-05-23 09:23:32.943,2015-03-27 09:07:25.437,0,5016SPGC,F02T,,,Y,1,2
1014,E98G,75982,2017-05-23 09:24:14.353,2015-03-27 19:04:53.253,0,5016-1GCG,E98,,,N,1,2
1015,F02N,76021,2017-05-23 09:23:37.737,2015-03-28 16:26:20.743,0,5016SPGC,F02T,,,Y,1,2
1016,F03S,76031,2017-05-23 09:23:04.603,2015-04-07 08:08:13.163,0,5020GCS,F03,,,N,1,2
1017,F03,76030,2017-05-23 09:22:58.833,2015-04-07 08:08:33.683,0,5020GC,F03,,,N,1,2
1018,F04S,76041,2017-05-23 09:22:47.16,2015-04-07 08:09:00.38,0,5021GCS,F04,,,N,1,2
1019,F04,76040,2017-05-23 09:22:42.027,2015-04-07 08:09:29.047,0,5021GC,F04,,,N,1,2
1020,F05S,76051,2017-05-23 09:22:36.417,2015-04-07 08:10:28.21,0,5015GCS,F05,,,N,1,2
1021,F05,76050,2017-05-23 09:22:29.587,2015-04-07 08:11:24.583,0,5015GC,F05,,,N,1,2
1022,102,1020,2017-06-01 10:21:59.053,2015-04-08 09:48:38.89,0,°×É«,102,,,N,1,3
1023,F06T,76060,2017-05-23 09:22:05.04,2015-04-08 15:30:42.863,0,5029-1SPGC,F06T,,,Y,1,2
1024,F06ST,76062,2017-05-23 09:22:18.503,2015-04-08 15:31:15.597,0,5029-1SPGCST,F06T,,,Y,1,2
1025,A66N,71663,2017-05-31 17:41:50.38,2015-04-09 09:58:08.177,0,2033GCN,A66,,,N,1,2
1026,F04N,76042,2017-05-23 09:22:52.57,2015-04-09 09:59:01.61,0,5021GCN,F04,,,N,1,2
1027,F03N,76032,2017-05-23 09:23:12.08,2015-04-09 09:59:39.687,0,5020GCN,F03,,,N,1,2
1028,F07T,76070,2017-05-23 09:21:48.133,2015-04-09 14:53:26.86,0,5001-2SPGC,F07T,,,Y,1,2
1029,F06Y,76061,2017-05-23 09:22:11.977,2015-04-10 08:58:20.73,0,5029-1SPGCY,F06T,,,Y,1,2
1030,F06N,76063,2017-05-23 09:22:24.6,2015-04-10 10:48:28.047,0,5029-1SPGCN,F06T,,,Y,1,2
1031,F08Q,76080,2017-05-23 09:21:38.683,2015-04-10 10:57:48.537,0,Åçµ×µÃ±¦,,,,Y,1,2
1032,D58J,74584,2017-05-23 10:28:19.89,2015-04-10 14:23:58.43,0,3239GCJ,D58,,,N,1,2
1033,D58N,74583,2017-05-23 10:28:15.563,2015-04-10 15:15:20.29,0,3239GCN,D58,,,N,1,2
1034,E58N,75582,2017-05-23 09:46:11.143,2015-04-10 15:16:24.65,0,4076SPGCN,E58T,,,Y,1,2
1035,F07N,76072,2017-05-23 09:21:58.753,2015-04-10 15:17:13.017,0,5001-2SPGCN,F07T,,,Y,1,2
1036,F07Y,76071,2017-05-23 09:21:53.627,2015-04-10 15:17:43.723,0,5001-2SPGCY,F07T,,,Y,1,2
1037,F09,76090,2017-05-23 09:21:08.73,2015-04-15 14:12:27.463,0,5035GC,F09,,,N,1,2
1038,F09S,76091,2017-05-23 09:21:14.453,2015-04-15 14:12:56.263,0,5035GCS,F09,,,N,1,2
1039,F10,76100,2017-05-23 09:20:51.06,2015-04-15 16:07:43.22,0,5024GC,F10,,,N,1,2
1040,F10S,76101,2017-05-23 09:20:55.653,2015-04-15 16:08:12.347,0,5024GCS,F10,,,N,1,2
1041,F12,76120,2017-05-23 09:19:54.613,2015-04-15 21:01:52.087,0,S062,,,,N,1,3
1042,F10Y,76102,2017-05-23 09:21:02.847,2015-04-16 11:52:03.743,0,5024GCY,F10,,,N,1,2
1043,F09G,76093,2017-05-23 09:21:26.807,2015-04-20 11:37:12.743,0,5035GCG,F09,,,N,1,2
1044,F11S,76111,2017-05-23 09:20:16.247,2015-04-20 11:41:57.16,0,5032GCS,F11,,,N,1,2
1045,F11,76110,2017-05-23 09:20:08.15,2015-04-20 11:42:30.443,0,5032GC,F11,,,N,1,2
1046,F11N,76112,2017-05-23 09:20:42.507,2015-04-21 21:26:38.267,0,5032GCN,F11,,,N,1,2
1047,E37N,75373,2017-05-23 09:57:37.663,2015-04-25 08:25:46.77,0,4072AGC,E37,,,N,1,2
1048,B79N,72793,2017-05-31 17:13:01.627,2015-04-25 08:42:48.347,0,2105GCN,B79,,,N,1,2
1049,C23JT,73234,2017-05-31 16:28:07.287,2015-04-30 09:55:53.393,0,260SPGCJT,C23T,,,Y,1,2
1050,F20S,76201,2017-05-23 09:16:09.55,2015-05-05 11:13:30.537,0,5040GCS,F20,,,N,1,2
1051,F20,76200,2017-05-23 09:16:02.743,2015-05-05 16:05:13.127,0,5040GC,F20,,,N,1,2
1052,F21Q,76210,2017-05-23 09:15:52.543,2015-05-05 16:50:44.807,0,YQ5004,,,,Y,1,2
1053,F13,76130,2017-05-23 09:19:25.087,2015-05-05 16:52:40.083,0,4116GC,F13,,,N,1,2
1054,F13S,76131,2017-05-23 09:19:30.027,2015-05-05 16:53:03.017,0,4116GCS,F13,,,N,1,2
1055,F14,76140,2017-05-23 09:19:08.637,2015-05-05 16:53:49.837,0,5036GC,F14,,,N,1,2
1056,F14S,76141,2017-05-23 09:19:13.833,2015-05-05 16:54:26.793,0,5036GCS,F14,,,N,1,2
1057,F15T,76150,2017-05-23 09:18:56.17,2015-05-05 16:54:53.677,0,5011SPGC,F15T,,,Y,1,2
1058,F15Y,76151,2017-05-23 09:19:02.517,2015-05-05 16:55:20.167,0,5011SPGCY,F15T,,,Y,1,2
1059,F20G,76202,2017-05-23 09:18:09.393,2015-05-06 11:44:14.203,0,5040GCG,F20,,,N,1,2
1060,F16T,76160,2017-05-23 09:18:43.99,2015-05-07 08:58:20.693,0,4105SPGC,F16T,,,Y,1,2
1061,F17S,76171,2017-05-23 09:18:33.103,2015-05-07 08:58:45.467,0,5042GCS,F17,,,N,1,2
1062,F17,76170,2017-05-23 09:18:26.35,2015-05-07 08:59:06.2,0,5042GC,F17,,,N,1,2
1063,F18Q,76180,2017-05-23 09:18:20.0,2015-05-07 08:59:28.923,0,YQ5003,,,,Y,1,2
1064,F19,76190,2017-05-23 09:18:14.217,2015-05-07 08:59:50.803,0,S063,,,,N,1,2
1065,F21Q,621,2015-05-07 09:00:57.0,2015-05-07 09:00:34.823,1,YQ5004,,,,Y,1,
1066,F21JQ,76211,2017-05-23 09:15:57.273,2015-05-07 16:57:24.587,0,YQ5004J,,,,Y,1,2
1067,F17N,76172,2017-05-23 09:18:38.617,2015-05-08 11:03:22.873,0,5042GCN,F17,,,N,1,2
1068,F22S,76221,2017-05-23 09:15:39.643,2015-05-08 11:17:19.59,0,5050GCS,F22,,,N,1,2
1069,F22,76220,2017-05-23 09:15:32.963,2015-05-08 11:17:35.473,0,5050GC,F22,,,N,1,2
1070,F23S,76231,2017-05-23 09:14:53.97,2015-05-08 11:17:59.11,0,5051GCS,F23,,,N,1,2
1071,F23,76230,2017-05-23 09:14:46.947,2015-05-08 11:18:25.513,0,5051GC,F23,,,N,1,2
1072,F24,76240,2017-05-23 09:14:35.613,2015-05-09 15:26:44.303,0,5045GC,F24,,,N,1,2
1073,F24S,76241,2017-05-23 09:14:41.17,2015-05-09 15:27:03.793,0,5045GCS,F24,,,N,1,2
1074,F20FS,620,2017-05-23 09:18:00.0,2015-05-11 11:39:30.227,1,5040GCFS,,,,N,1,
1075,E53F,75532,2017-05-23 09:52:08.28,2015-05-11 11:48:21.343,0,4082GCF,E53,,,N,1,2
1076,E52F,75522,2017-05-23 09:52:34.093,2015-05-11 11:49:02.833,0,4081GCF,E52,,,N,1,2
1077,F25S,76251,2017-05-23 09:14:27.793,2015-05-13 08:46:51.387,0,5046GCS,F25,,,N,1,2
1078,F26S,76261,2017-05-23 09:13:34.967,2015-05-13 08:47:23.737,0,5047GCS,F26,,,N,1,2
1079,F25,76250,2017-05-23 09:14:20.597,2015-05-13 08:47:53.2,0,5046GC,F25,,,N,1,2
1080,F26,76260,2017-05-23 09:13:29.32,2015-05-13 08:48:16.783,0,5047GC,F26,,,N,1,2
1081,F23N,76233,2017-05-23 09:15:07.117,2015-05-13 10:03:03.153,0,5051GCN,F23,,,N,1,2
1082,F23G,76232,2017-05-23 09:15:01.507,2015-05-13 14:34:58.637,0,5051GCG,F23,,,N,1,2
1083,F22G,76222,2017-05-23 09:15:45.63,2015-05-13 14:35:41.427,0,5050GCG,F22,,,N,1,2
1084,F27,76270,2017-05-23 09:13:13.497,2015-05-13 14:37:36.523,0,5051GC(PVC),F27,,,N,1,2
1085,F27N,76271,2017-05-23 09:13:19.063,2015-05-15 19:30:02.107,0,5051GCN(PVC),F27,,,N,1,2
1086,F28,76280,2017-05-23 09:12:41.96,2015-05-18 16:51:38.197,0,5049GC,F28,,,N,1,2
1087,F28S,76281,2017-05-23 09:12:47.037,2015-05-18 16:51:57.963,0,5049GCS,F28,,,N,1,2
1088,F28N,76284,2017-05-23 09:13:06.803,2015-05-21 11:40:38.98,0,5049GCN,F28,,,N,1,2
1089,F29,76290,2017-05-23 09:12:17.65,2015-05-21 16:31:26.997,0,5055GC,F29,,,N,1,2
1090,F29S,76291,2017-05-23 09:12:22.76,2015-05-21 16:32:03.78,0,5055GCS,F29,,,N,1,2
1091,F29G,76293,2017-05-23 09:12:35.417,2015-05-23 09:24:42.077,0,5055GCG,F29,,,N,1,2
1092,F29N,76292,2017-05-23 09:12:30.583,2015-05-23 16:49:21.37,0,5055GCN,F29,,,N,1,2
1093,E55SY,75552,2017-05-23 09:48:55.697,2015-05-25 15:41:32.183,0,4052BSPGCSY,E55T,,,Y,1,2
